route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
1,1,1,"107 NEW YORK-Exact Fare",0,"107HL002",1
1,1,2,"107 NEW YORK-Exact Fare",0,"107HL005",1
1,1,3,"107 NEW YORK-Exact Fare",0,"107HL004",1
1,1,4,"107 NEW YORK-Exact Fare",0,"107HL006",1
1,1,5,"107 NEW YORK-Exact Fare",0,"107HL001",1
1,1,6,"107 NEW YORK-Exact Fare",0,"107HL003",1
1,1,7,"107 NEW YORK-Exact Fare",0,"107HL002",1
1,1,8,"107 NEW YORK-Exact Fare",0,"107HL005",1
1,1,9,"107 NEW YORK-Exact Fare",0,"107HL004",1
1,1,10,"107 NEW YORK-Exact Fare",0,"107HL006",1
1,1,11,"107 NEW YORK-Exact Fare",0,"107HL001",1
1,1,12,"107 NEW YORK-Exact Fare",0,"107HL003",1
1,1,13,"107 NEW YORK-Exact Fare",0,"107HL002",1
1,1,14,"107 NEW YORK-Exact Fare",0,"107HL005",1
1,1,15,"107 NEW YORK-Exact Fare",0,"107HL004",1
1,1,16,"107 NEW YORK-Exact Fare",0,"107HL006",1
1,1,17,"107 NEW YORK-Exact Fare",0,"107HL007",1
1,1,18,"107 NEW YORK-Exact Fare",0,"107HL008",1
1,1,19,"107 NEW YORK-Exact Fare",0,"107HL009",1
1,1,20,"107 NEW YORK-Exact Fare",0,"107HL010",1
1,1,21,"107 NEW YORK-Exact Fare",0,"107HL011",1
1,1,22,"107 NEW YORK-Exact Fare",0,"107HL012",1
1,1,23,"107 NEW YORK-Exact Fare",0,"107HL013",1
1,1,24,"107 NEW YORK-Exact Fare",0,"107HL007",1
1,1,25,"107 NEW YORK-Exact Fare",0,"107HL014",1
1,1,26,"107 NEW YORK-Exact Fare",0,"107HL015",1
1,1,27,"107 NEW YORK-Exact Fare",0,"107HL016",1
1,1,28,"107 NEW YORK-Exact Fare",0,"107HL017",1
1,1,29,"107 NEW YORK-Exact Fare",0,"107HL012",1
1,1,30,"107 NEW YORK-Exact Fare",0,"107HL013",1
1,1,31,"107 NEW YORK-Exact Fare",0,"107HL014",1
1,1,32,"107 NEW YORK-Exact Fare",0,"107HL015",1
1,1,33,"107 NEW YORK-Exact Fare",0,"107HL016",1
1,1,34,"107 NEW YORK-Exact Fare",0,"107HL017",1
1,1,35,"107 NEW YORK-Exact Fare",0,"107HL012",1
1,1,36,"107 NEW YORK-Exact Fare",0,"107HL013",1
1,1,37,"107 NEW YORK-Exact Fare",0,"107HL014",1
1,1,38,"107 NEW YORK-Exact Fare",0,"107HL015",1
1,1,39,"107 NEW YORK-Exact Fare",0,"107HL016",1
1,1,40,"107 NEW YORK-Exact Fare",0,"107HL017",1
1,1,41,"107 NEW YORK-Exact Fare",0,"107HL001",2
1,1,42,"107 NEW YORK-Exact Fare",0,"107HL003",2
1,1,43,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL001",3
1,1,44,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL003",3
1,1,45,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL002",3
1,1,46,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL005",3
1,1,47,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL004",3
1,1,48,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL006",3
1,1,49,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL001",3
1,1,50,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL003",3
1,1,51,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL002",3
1,1,52,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL005",3
1,1,53,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL004",3
1,1,54,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL006",3
1,1,55,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL001",3
1,1,56,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL003",3
1,1,57,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL002",3
1,1,58,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL005",3
1,1,59,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL004",3
1,1,60,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL006",3
1,1,61,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL007",3
1,1,62,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL008",3
1,1,63,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL009",3
1,1,64,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL010",3
1,1,65,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL011",3
1,1,66,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL012",3
1,1,67,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL013",3
1,1,68,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL007",3
1,1,69,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL014",3
1,1,70,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL015",3
1,1,71,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL016",3
1,1,72,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL017",3
1,1,73,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL012",3
1,1,74,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL013",3
1,1,75,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL014",3
1,1,76,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL015",3
1,1,77,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL016",3
1,1,78,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL017",3
1,1,79,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL012",3
1,1,80,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL013",3
1,1,81,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL004",4
1,1,82,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL014",5
1,1,83,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL016",5
1,1,84,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL017",5
1,2,85,"107 NEW YORK-Exact Fare",0,"107HL001",6
1,2,86,"107 NEW YORK-Exact Fare",0,"107HL003",6
1,2,87,"107 NEW YORK-Exact Fare",0,"107HL005",6
1,2,88,"107 NEW YORK-Exact Fare",0,"107HL004",6
1,2,89,"107 NEW YORK-Exact Fare",0,"107HL006",6
1,2,90,"107 NEW YORK-Exact Fare",0,"107HL002",6
1,2,91,"107 NEW YORK-Exact Fare",0,"107HL001",6
1,2,92,"107 NEW YORK-Exact Fare",0,"107HL003",6
1,2,93,"107 NEW YORK-Exact Fare",0,"107HL005",6
1,2,94,"107 NEW YORK-Exact Fare",0,"107HL004",6
1,2,95,"107 NEW YORK-Exact Fare",0,"107HL006",6
1,2,96,"107 NEW YORK-Exact Fare",0,"107HL002",6
1,2,97,"107 NEW YORK-Exact Fare",0,"107HL001",6
1,2,98,"107 NEW YORK-Exact Fare",0,"107HL003",6
1,2,99,"107 NEW YORK-Exact Fare",0,"107HL005",6
1,2,100,"107 NEW YORK-Exact Fare",0,"107HL004",6
1,2,101,"107 NEW YORK-Exact Fare",0,"107HL006",6
1,2,102,"107 NEW YORK-Exact Fare",0,"070HL010",6
1,2,103,"107 NEW YORK-Exact Fare",0,"107HL007",6
1,2,104,"107 NEW YORK-Exact Fare",0,"107HL008",6
1,2,105,"107 NEW YORK-Exact Fare",0,"107HL009",6
1,2,106,"107 NEW YORK-Exact Fare",0,"107HL010",6
1,2,107,"107 NEW YORK-Exact Fare",0,"107HL011",6
1,2,108,"107 NEW YORK-Exact Fare",0,"107HL012",6
1,2,109,"107 NEW YORK-Exact Fare",0,"107HL007",6
1,2,110,"107 NEW YORK-Exact Fare",0,"107HL008",6
1,2,111,"107 NEW YORK-Exact Fare",0,"107HL009",6
1,2,112,"107 NEW YORK-Exact Fare",0,"107HL010",6
1,2,113,"107 NEW YORK-Exact Fare",0,"107HL011",6
1,2,114,"107 NEW YORK-Exact Fare",0,"107HL012",6
1,2,115,"107 NEW YORK-Exact Fare",0,"107HL007",6
1,2,116,"107 NEW YORK-Exact Fare",0,"107HL008",6
1,2,117,"107 NEW YORK-Exact Fare",0,"107HL009",6
1,2,118,"107 NEW YORK-Exact Fare",0,"107HL010",6
1,2,119,"107 NEW YORK-Exact Fare",0,"107HL011",6
1,2,120,"107 NEW YORK-Exact Fare",0,"107HL002",7
1,2,121,"107 NEW YORK VIA TERM A-B-C-Exact Fare",0,"107HL012",8
1,2,122,"107 IRVINGTON IVY HILL-Exact Fare",1,"107HL012",9
1,2,123,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL002",10
1,2,124,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL001",10
1,2,125,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL003",10
1,2,126,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL005",10
1,2,127,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL004",10
1,2,128,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL006",10
1,2,129,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL002",10
1,2,130,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL001",10
1,2,131,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL003",10
1,2,132,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL005",10
1,2,133,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL004",10
1,2,134,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL006",10
1,2,135,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL002",10
1,2,136,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL001",10
1,2,137,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL003",10
1,2,138,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL005",10
1,2,139,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL004",10
1,2,140,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL006",10
1,2,141,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"070HL010",10
1,2,142,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL008",10
1,2,143,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL010",10
1,2,144,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL011",10
1,2,145,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL012",10
1,2,146,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL007",10
1,2,147,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL008",10
1,2,148,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL009",10
1,2,149,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL010",10
1,2,150,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL011",10
1,2,151,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL012",10
1,2,152,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL007",10
1,2,153,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL008",10
1,2,154,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL009",10
1,2,155,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL010",10
1,2,156,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL011",10
1,2,157,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL004",11
1,2,158,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL006",11
1,2,159,"107X EXPRESS IRVINGTON IVY HILL & S ORANGE-Exact Fare",1,"107HL007",12
1,2,160,"107X EXPRESS IRVINGTON IVY HILL & S ORANGE-Exact Fare",1,"107HL009",12
1,3,161,"107 NEW YORK VIA UNION CITY-Exact Fare",0,"107HL003",13
1,3,162,"107 NEW YORK VIA UNION CITY-Exact Fare",0,"107HL014",13
1,3,163,"107 NEW YORK VIA UNION CITY-Exact Fare",0,"107HL023",13
1,3,164,"107 NEW YORK VIA UNION CITY-Exact Fare",0,"107HL020",13
1,3,165,"107 NEW YORK VIA UNION CITY-Exact Fare",0,"107HL039",13
1,3,166,"107 NEW YORK-Exact Fare",0,"107HL001",14
1,3,167,"107 NEW YORK-Exact Fare",0,"107HL001",14
1,3,168,"107 NEW YORK-Exact Fare",0,"107HL033",14
1,3,169,"107 NEW YORK-Exact Fare",0,"107HL024",14
1,3,170,"107 NEW YORK-Exact Fare",0,"107HL028",14
1,3,171,"107 NEW YORK-Exact Fare",0,"107HL037",14
1,3,172,"107 NEW YORK-Exact Fare",0,"107HL002",15
1,3,173,"107 NEW YORK-Exact Fare",0,"107HL004",15
1,3,174,"107 NEW YORK-Exact Fare",0,"107HL006",15
1,3,175,"107 NEW YORK-Exact Fare",0,"107HL014",15
1,3,176,"107 NEW YORK-Exact Fare",0,"107HL016",15
1,3,177,"107 NEW YORK-Exact Fare",0,"107HL005",15
1,3,178,"107 NEW YORK-Exact Fare",0,"107HL006",15
1,3,179,"107 NEW YORK-Exact Fare",0,"107HL010",15
1,3,180,"107 NEW YORK-Exact Fare",0,"107HL011",15
1,3,181,"107 NEW YORK-Exact Fare",0,"107HL012",15
1,3,182,"107 NEW YORK-Exact Fare",0,"107HL009",15
1,3,183,"107 NEW YORK-Exact Fare",0,"107HL020",15
1,3,184,"107 NEW YORK-Exact Fare",0,"107HL026",15
1,3,185,"107 NEW YORK-Exact Fare",0,"107HL019",15
1,3,186,"107 NEW YORK-Exact Fare",0,"107HL032",15
1,3,187,"107 NEW YORK-Exact Fare",0,"107HL023",15
1,3,188,"107 NEW YORK-Exact Fare",0,"107HL040",15
1,3,189,"107 NEW YORK-Exact Fare",0,"107HL036",15
1,3,190,"107 NEW YORK-Exact Fare",0,"107HL037",15
1,3,191,"107 NEW YORK-Exact Fare",0,"107HL039",15
1,3,192,"107 NEW YORK-Exact Fare",0,"107HL040",16
1,3,193,"107 NEW YORK VIA UNION CITY-Exact Fare",0,"126HL001",17
1,3,194,"107 NEW YORK-Exact Fare",0,"107HL009",18
1,3,195,"107 NEW YORK-Exact Fare",0,"107HL010",18
1,3,196,"107 NEW YORK-Exact Fare",0,"107HL013",18
1,3,197,"107 NEW YORK-Exact Fare",0,"107HL020",18
1,3,198,"107 NEW YORK-Exact Fare",0,"107HL034",18
1,3,199,"107 NEW YORK-Exact Fare",0,"107HL036",18
1,3,200,"107 NEW YORK-Exact Fare",0,"107HL021",18
1,3,201,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL007",19
1,3,202,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL012",19
1,3,203,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL017",19
1,3,204,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL018",19
1,3,205,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL002",19
1,3,206,"107X EXPRESS NEW YORK-Exact Fare",0,"108HL003",20
1,3,207,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL008",20
1,3,208,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL011",20
1,3,209,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL015",20
1,3,210,"107X EXPRESS NEW YORK-Exact Fare",0,"108HL001",20
1,3,211,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL003",20
1,3,212,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL009",20
1,3,213,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL008",20
1,3,214,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL014",20
1,3,215,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL004",20
1,3,216,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL008",20
1,3,217,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL019",20
1,3,218,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL021",20
1,3,219,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL025",20
1,3,220,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL028",20
1,3,221,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL029",20
1,3,222,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL031",20
1,3,223,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL035",20
1,3,224,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL019",20
1,3,225,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL036",20
1,3,226,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL024",20
1,3,227,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL037",20
1,3,228,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL039",20
1,3,229,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL003",21
1,3,230,"107X EXPRESS NEW YORK-Exact Fare",0,"107HL005",21
1,3,231,"107 NEW YORK VIA TERM A-B-C & UNION CITY-Exact Fare",0,"107HL038",22
1,3,232,"107 IRVINGTON IVY HILL-Exact Fare",1,"107HL036",23
1,3,233,"107 IRVINGTON IVY HILL-Exact Fare",1,"107HL038",23
1,3,234,"107 IRVINGTON IVY HILL-Exact Fare",1,"107HL037",23
1,3,235,"107 IRVINGTON IVY HILL-Exact Fare",1,"107HL039",23
1,3,236,"107 IRVINGTON IVY HILL-Exact Fare",1,"107HL037",23
1,3,237,"107 IRVINGTON IVY HILL-Exact Fare",1,"107HL039",23
1,3,238,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL018",24
1,3,239,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL031",24
1,3,240,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL032",24
1,3,241,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL024",24
1,3,242,"107 IRVINGTON IVY HILL-Exact Fare",1,"107HL009",25
1,3,243,"107 IRVINGTON IVY HILL-Exact Fare",1,"107HL014",25
1,3,244,"107 IRVINGTON IVY HILL-Exact Fare",1,"107HL004",25
1,3,245,"107 IRVINGTON IVY HILL-Exact Fare",1,"107HL021",25
1,3,246,"107 IRVINGTON IVY HILL-Exact Fare",1,"107HL023",25
1,3,247,"107 IRVINGTON IVY HILL-Exact Fare",1,"107HL025",25
1,3,248,"107 IRVINGTON IVY HILL-Exact Fare",1,"107HL026",25
1,3,249,"107 IRVINGTON IVY HILL-Exact Fare",1,"107HL029",25
1,3,250,"107 IRVINGTON IVY HILL-Exact Fare",1,"107HL035",25
1,3,251,"107 IRVINGTON IVY HILL-Exact Fare",1,"107HL021",25
1,3,252,"107 IRVINGTON IVY HILL-Exact Fare",1,"107HL024",25
1,3,253,"107 IRVINGTON IVY HILL-Exact Fare",1,"107HL038",25
1,3,254,"107 IRVINGTON IVY HILL-Exact Fare",1,"107HL028",25
1,3,255,"107 IRVINGTON IVY HILL-Exact Fare",1,"107HL037",25
1,3,256,"107 IRVINGTON IVY HILL-Exact Fare",1,"107HL020",25
1,3,257,"107 IRVINGTON S ORANGE-Exact Fare",1,"107HL001",26
1,3,258,"107 IRVINGTON S ORANGE-Exact Fare",1,"107HL003",26
1,3,259,"107 IRVINGTON S ORANGE-Exact Fare",1,"107HL008",26
1,3,260,"107 IRVINGTON S ORANGE-Exact Fare",1,"107HL014",26
1,3,261,"107 IRVINGTON S ORANGE-Exact Fare",1,"107HL004",26
1,3,262,"107X EXPRESS IRVINGTON IVY HILL-Exact Fare",1,"107HL003",27
1,3,263,"107X EXPRESS IRVINGTON SOUTH ORANGE-Exact Fare",1,"107HL008",28
1,3,264,"107X EXPRESS IRVINGTON SOUTH ORANGE-Exact Fare",1,"107HL003",28
1,3,265,"107X EXPRESS IRVINGTON SOUTH ORANGE-Exact Fare",1,"107HL009",28
1,3,266,"107X EXPRESS IRVINGTON SOUTH ORANGE-Exact Fare",1,"107HL014",28
1,3,267,"107X EXPRESS IRVINGTON SOUTH ORANGE-Exact Fare",1,"107HL020",28
1,3,268,"107X EXPRESS IRVINGTON SOUTH ORANGE-Exact Fare",1,"107HL024",28
1,3,269,"107X EXPRESS IRVINGTON SOUTH ORANGE-Exact Fare",1,"107HL027",28
1,3,270,"107X EXPRESS IRVINGTON SOUTH ORANGE-Exact Fare",1,"107HL028",28
1,3,271,"107X EXPRESS IRVINGTON SOUTH ORANGE-Exact Fare",1,"107HL030",28
1,3,272,"107X EXPRESS IRVINGTON SOUTH ORANGE-Exact Fare",1,"107HL019",28
1,3,273,"107X EXPRESS IRVINGTON SOUTH ORANGE-Exact Fare",1,"107HL020",28
1,3,274,"107X EXPRESS IRVINGTON SOUTH ORANGE-Exact Fare",1,"107HL022",28
1,3,275,"107X EXPRESS IRVINGTON SOUTH ORANGE-Exact Fare",1,"107HL036",28
1,3,276,"107X EXPRESS IRVINGTON SOUTH ORANGE-Exact Fare",1,"107HL033",28
1,3,277,"107X EXPRESS IRVINGTON SOUTH ORANGE-Exact Fare",1,"107HL023",28
1,3,278,"107X EXPRESS IRVINGTON SOUTH ORANGE-Exact Fare",1,"108HL009",28
1,3,279,"107X EXPRESS IRVINGTON SOUTH ORANGE-Exact Fare",1,"107HL019",28
1,3,280,"107X EXPRESS IRVINGTON SOUTH ORANGE-Exact Fare",1,"107HL022",28
1,3,281,"107X EXPRESS IRVINGTON SOUTH ORANGE-Exact Fare",1,"107HL039",28
1,3,282,"107X EXPRESS IRVINGTON SOUTH ORANGE-Exact Fare",1,"107HL040",28
1,3,283,"107X EXPRESS IRVINGTON SOUTH ORANGE-Exact Fare",1,"107HL036",28
1,3,284,"107 IRVINGTON S ORANGE-Exact Fare",1,"108HL003",29
1,3,285,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL038",30
1,3,286,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL040",30
1,3,287,"107 IRVINGTON S ORANGE VIA IVY HILL-Exact Fare",1,"107HL002",31
1,3,288,"107 IRVINGTON IVY HILL-Exact Fare",1,"107HL012",32
1,3,289,"107 IRVINGTON IVY HILL-Exact Fare",1,"107HL008",32
1,3,290,"107 IRVINGTON IVY HILL-Exact Fare",1,"107HL019",32
1,3,291,"107X EXPRESS IRVINGTON IVY HILL & S ORANGE-Exact Fare",1,"107HL034",33
2,1,292,"108 NEW YORK VIA UNION CITY",0,"108HL001",34
2,1,293,"108 NEW YORK VIA UNION CITY",0,"108HL002",34
2,1,294,"108 NEW YORK VIA UNION CITY",0,"108HL001",34
2,1,295,"108 NEW YORK VIA UNION CITY",0,"108HL003",34
2,1,296,"108 NEW YORK VIA UNION CITY",0,"108HL004",34
2,1,297,"108 NEW YORK VIA UNION CITY",0,"108HL003",34
2,1,298,"108 NEW YORK VIA UNION CITY",0,"108HL004",34
2,1,299,"108 NEW YORK VIA UNION CITY",0,"108HL003",34
2,1,300,"108 NEW YORK VIA UNION CITY",0,"108HL004",34
2,1,301,"108 NEW YORK VIA UNION CITY",0,"108HL003",34
2,1,302,"108 NEW YORK VIA UNION CITY",0,"108HL005",34
2,1,303,"108 NEW YORK VIA UNION CITY",0,"108HL006",34
2,1,304,"108 NEW YORK VIA UNION CITY",0,"108HL005",34
2,1,305,"108 NEW YORK VIA UNION CITY",0,"108HL006",34
2,1,306,"108 NEW YORK VIA UNION CITY",0,"108HL005",34
2,1,307,"108 NEW YORK VIA UNION CITY",0,"108HL006",34
2,1,308,"108 NEW YORK VIA UNION CITY",0,"108HL005",34
2,1,309,"108 NEW YORK VIA UNION CITY",0,"108HL006",34
2,1,310,"108 NEWARK",1,"108HL001",35
2,1,311,"108 NEWARK",1,"108HL002",35
2,1,312,"108 NEWARK",1,"108HL001",35
2,1,313,"108 NEWARK",1,"108HL003",35
2,1,314,"108 NEWARK",1,"108HL004",35
2,1,315,"108 NEWARK",1,"108HL003",35
2,1,316,"108 NEWARK",1,"108HL004",35
2,1,317,"108 NEWARK",1,"108HL003",35
2,1,318,"108 NEWARK",1,"108HL004",35
2,1,319,"108 NEWARK",1,"108HL003",35
2,1,320,"108 NEWARK",1,"108HL005",35
2,1,321,"108 NEWARK",1,"108HL006",35
2,1,322,"108 NEWARK",1,"108HL005",35
2,1,323,"108 NEWARK",1,"108HL006",35
2,1,324,"108 NEWARK",1,"108HL005",35
2,1,325,"108 NEWARK",1,"108HL006",35
2,1,326,"108 NEWARK",1,"108HL005",35
2,1,327,"108 NEWARK",1,"108HL006",35
2,2,328,"108 NEW YORK VIA UNION CITY",0,"108HL001",36
2,2,329,"108 NEW YORK VIA UNION CITY",0,"108HL002",36
2,2,330,"108 NEW YORK VIA UNION CITY",0,"108HL001",36
2,2,331,"108 NEW YORK VIA UNION CITY",0,"108HL003",36
2,2,332,"108 NEW YORK VIA UNION CITY",0,"108HL001",36
2,2,333,"108 NEW YORK VIA UNION CITY",0,"108HL003",36
2,2,334,"108 NEW YORK VIA UNION CITY",0,"108HL001",36
2,2,335,"108 NEW YORK VIA UNION CITY",0,"108HL003",36
2,2,336,"108 NEW YORK VIA UNION CITY",0,"108HL004",36
2,2,337,"108 NEW YORK VIA UNION CITY",0,"108HL003",36
2,2,338,"108 NEW YORK VIA UNION CITY",0,"108HL005",36
2,2,339,"108 NEW YORK VIA UNION CITY",0,"108HL006",36
2,2,340,"108 NEW YORK VIA UNION CITY",0,"108HL005",36
2,2,341,"108 NEW YORK VIA UNION CITY",0,"108HL006",36
2,2,342,"108 NEW YORK VIA UNION CITY",0,"108HL005",36
2,2,343,"108 NEW YORK VIA UNION CITY",0,"108HL006",36
2,2,344,"108 NEW YORK VIA UNION CITY",0,"108HL005",36
2,2,345,"108 NEW YORK VIA UNION CITY",0,"108HL006",36
2,2,346,"108 NEWARK",1,"108HL001",37
2,2,347,"108 NEWARK",1,"108HL002",37
2,2,348,"108 NEWARK",1,"108HL001",37
2,2,349,"108 NEWARK",1,"108HL003",37
2,2,350,"108 NEWARK",1,"108HL001",37
2,2,351,"108 NEWARK",1,"108HL003",37
2,2,352,"108 NEWARK",1,"108HL001",37
2,2,353,"108 NEWARK",1,"108HL003",37
2,2,354,"108 NEWARK",1,"108HL004",37
2,2,355,"108 NEWARK",1,"108HL003",37
2,2,356,"108 NEWARK",1,"108HL005",37
2,2,357,"108 NEWARK",1,"108HL006",37
2,2,358,"108 NEWARK",1,"108HL005",37
2,2,359,"108 NEWARK",1,"108HL006",37
2,2,360,"108 NEWARK",1,"108HL005",37
